epaid,sample_id,date,county,zipcode,probable_cases,vaccine_equity,pop_fully_vaccinated,pop_part_vaccinated,population_served,sample_matrix,pcr_type,pcr_target_avg_conc
CA0037834,PA100716,2021-11-23,Santa Clara,94303,61,3,0.732361,0.072071,236000,primary sludge,ddpcr,16691
CA0037834,PA100593,2021-11-23,Santa Clara,94303,61,3,0.732361,0.072071,236000,primary sludge,ddpcr,29804
CA0037834,PA100674,2021-11-23,Santa Clara,94303,61,3,0.732361,0.072071,236000,primary sludge,ddpcr,29807
CA0037834,PA100591,2021-11-23,Santa Clara,94303,61,3,0.732361,0.072071,236000,primary sludge,ddpcr,29841
CA0037834,PA100585,2021-11-23,Santa Clara,94303,61,3,0.732361,0.072071,236000,primary sludge,ddpcr,32719
CA0049964,G600377,2021-11-23,Santa Clara,95020,61,3,0.715978,0.05471,110338,raw wastewater,ddpcr,38146
CA0037834,PA100712,2021-11-23,Santa Clara,94303,61,3,0.732361,0.072071,236000,primary sludge,ddpcr,47919
CA0049964,G600381,2021-11-23,Santa Clara,95020,61,3,0.715978,0.05471,110338,raw wastewater,ddpcr,53188
CA0049964,G600378,2021-11-23,Santa Clara,95020,61,3,0.715978,0.05471,110338,raw wastewater,ddpcr,64704
CA0049964,G600376,2021-11-23,Santa Clara,95020,61,3,0.715978,0.05471,110338,raw wastewater,ddpcr,88933
CA0049964,G600380,2021-11-23,Santa Clara,95020,61,3,0.715978,0.05471,110338,raw wastewater,ddpcr,106553
CA0049964,G600382,2021-11-23,Santa Clara,95020,61,3,0.715978,0.05471,110338,raw wastewater,ddpcr,130933
CA0049964,G600379,2021-11-23,Santa Clara,95020,61,3,0.715978,0.05471,110338,raw wastewater,ddpcr,147102
CA0037621,S500390,2021-11-23,Santa Clara,94089,61,4,0.824141,0.046805,153000,primary sludge,ddpcr,11874
CA0037621,S500409,2021-11-23,Santa Clara,94089,61,4,0.824141,0.046805,153000,primary sludge,ddpcr,16261
CA0037621,S500423,2021-11-23,Santa Clara,94089,61,4,0.824141,0.046805,153000,primary sludge,ddpcr,16916
CA0037621,S500310,2021-11-23,Santa Clara,94089,61,4,0.824141,0.046805,153000,primary sludge,ddpcr,17827
CA0037621,S500415,2021-11-23,Santa Clara,94089,61,4,0.824141,0.046805,153000,primary sludge,ddpcr,26523
CA0037621,S500385,2021-11-23,Santa Clara,94089,61,4,0.824141,0.046805,153000,primary sludge,ddpcr,36743
CA0037842,SJ200366,2021-11-23,Santa Clara,95134,61,4,0.7788,0.040921,1500000,primary sludge,ddpcr,39082
CA0037842,SJ200479,2021-11-23,Santa Clara,95134,61,4,0.7788,0.040921,1500000,primary sludge,ddpcr,43434
CA0037842,SJ200562,2021-11-23,Santa Clara,95134,61,4,0.7788,0.040921,1500000,primary sludge,ddpcr,45876
CA0037842,SJ200540,2021-11-23,Santa Clara,95134,61,4,0.7788,0.040921,1500000,primary sludge,ddpcr,46289
CA0037842,SJ200481,2021-11-23,Santa Clara,95134,61,4,0.7788,0.040921,1500000,primary sludge,ddpcr,47367
CA0037621,S500384,2021-11-23,Santa Clara,94089,61,4,0.824141,0.046805,153000,primary sludge,ddpcr,69992
CA0037842,SJ200519,2021-11-23,Santa Clara,95134,61,4,0.7788,0.040921,1500000,primary sludge,ddpcr,72617
CA0037842,SJ200498,2021-11-23,Santa Clara,95134,61,4,0.7788,0.040921,1500000,primary sludge,ddpcr,137722
CA0079103,MOD111821,2021-11-23,Stanislaus,95351,79,1,0.439867,0.088068,230000,primary sludge,ddpcr,27642
CA0079103,MOD112221,2021-11-23,Stanislaus,95351,79,1,0.439867,0.088068,230000,primary sludge,ddpcr,27781
CA0079103,MOD112121,2021-11-23,Stanislaus,95351,79,1,0.439867,0.088068,230000,primary sludge,ddpcr,29660
CA0079103,MOD112321,2021-11-23,Stanislaus,95351,79,1,0.439867,0.088068,230000,primary sludge,ddpcr,31375
CA0079103,MOD111921,2021-11-23,Stanislaus,95351,79,1,0.439867,0.088068,230000,primary sludge,ddpcr,34310
CA0079103,MOD111721,2021-11-23,Stanislaus,95351,79,1,0.439867,0.088068,230000,primary sludge,ddpcr,42508
CAS004002,Oxnard445230.291,2021-11-23,Ventura,93033,29,1,0.617348,0.060413,220000,raw wastewater,ddpcr,33239
CAS004002,Oxnard445180.291,2021-11-23,Ventura,93033,29,1,0.617348,0.060413,220000,raw wastewater,ddpcr,78020
CAS004002,Oxnard445170.291,2021-11-23,Ventura,93033,29,1,0.617348,0.060413,220000,raw wastewater,ddpcr,167216
CAS004002,Oxnard445210.291,2021-11-23,Ventura,93033,29,1,0.617348,0.060413,220000,raw wastewater,ddpcr,246367
CA0079049,D300439,2021-11-23,Yolo,95776,20,3,0.78788,0.082263,70717,primary sludge,ddpcr,14631
CA0079049,D300440,2021-11-23,Yolo,95776,20,3,0.78788,0.082263,70717,primary sludge,ddpcr,20261
CA0079049,D300424,2021-11-23,Yolo,95776,20,3,0.78788,0.082263,70717,primary sludge,ddpcr,27255
CA0079049,D300441,2021-11-23,Yolo,95776,20,3,0.78788,0.082263,70717,primary sludge,ddpcr,30628
CA0079049,D300426,2021-11-23,Yolo,95776,20,3,0.78788,0.082263,70717,primary sludge,ddpcr,30911
CA0079049,D300435,2021-11-23,Yolo,95776,20,3,0.78788,0.082263,70717,primary sludge,ddpcr,60433
CA0079049,D300429,2021-11-23,Yolo,95776,20,3,0.78788,0.082263,70717,primary sludge,ddpcr,64515
CA0079219,MER113021,2021-11-30,Merced,95341,40,1,0.438954,0.09447,91000,primary sludge,ddpcr,67876
CA0079219,MER112821,2021-11-30,Merced,95341,40,1,0.438954,0.09447,91000,primary sludge,ddpcr,80979
CA0079219,MER112521,2021-11-30,Merced,95341,40,1,0.438954,0.09447,91000,primary sludge,ddpcr,83531
CA0079219,MER112421,2021-11-30,Merced,95341,40,1,0.438954,0.09447,91000,primary sludge,ddpcr,120520
CA0079219,MER112921,2021-11-30,Merced,95341,40,1,0.438954,0.09447,91000,primary sludge,ddpcr,128122
CA0079219,MER112721,2021-11-30,Merced,95341,40,1,0.438954,0.09447,91000,primary sludge,ddpcr,141712
CA0079219,MER112621,2021-11-30,Merced,95341,40,1,0.438954,0.09447,91000,primary sludge,ddpcr,149943
CA0077682,SAC900623,2021-11-30,Sacramento,95758,80,3,0.671347,0.053015,1480000,primary sludge,ddpcr,72522
CA0077682,SAC900620,2021-11-30,Sacramento,95758,80,3,0.671347,0.053015,1480000,primary sludge,ddpcr,73613
CA0077682,SAC900614,2021-11-30,Sacramento,95758,80,3,0.671347,0.053015,1480000,primary sludge,ddpcr,73850
CA0077682,SAC900606,2021-11-30,Sacramento,95758,80,3,0.671347,0.053015,1480000,primary sludge,ddpcr,89973
CA0077682,SAC800331,2021-11-30,Sacramento,95758,80,3,0.671347,0.053015,1480000,primary sludge,ddpcr,127904
CA0077682,SAC901071,2021-11-30,Sacramento,95758,80,3,0.671347,0.053015,1480000,primary sludge,ddpcr,130992
CA0077682,SAC900621,2021-11-30,Sacramento,95758,80,3,0.671347,0.053015,1480000,primary sludge,ddpcr,153085
CA0107409,SDPU_PtLom445280,2021-11-30,San Diego,92106,191,4,0.645349,0.061722,2200000,raw wastewater,ddpcr,60090
CA0107409,SDPU_PtLom445280,2021-11-30,San Diego,92106,191,4,0.645349,0.061722,2200000,raw wastewater,ddpcr,70951
CA0037681,OSP700457,2021-11-30,San Francisco,94132,21,3,0.633509,0.047462,250000,primary sludge,ddpcr,14258
CA0037681,OSP700445,2021-11-30,San Francisco,94132,21,3,0.633509,0.047462,250000,primary sludge,ddpcr,45155
CA0037681,OSP700446,2021-11-30,San Francisco,94132,21,3,0.633509,0.047462,250000,primary sludge,ddpcr,46917
CA0037681,OSP700456,2021-11-30,San Francisco,94132,21,3,0.633509,0.047462,250000,primary sludge,ddpcr,59016
CA0037681,OSP700452,2021-11-30,San Francisco,94132,21,3,0.633509,0.047462,250000,primary sludge,ddpcr,64760
CA0037681,OSP700448,2021-11-30,San Francisco,94132,21,3,0.633509,0.047462,250000,primary sludge,ddpcr,114342
CA0038369,SVCW800339,2021-11-30,San Mateo,94065,16,4,0.786293,0.082497,199000,primary sludge,ddpcr,45186
CA0038369,SVCW800370,2021-11-30,San Mateo,94065,16,4,0.786293,0.082497,199000,primary sludge,ddpcr,45955
CA0038369,SVCW800340,2021-11-30,San Mateo,94065,16,4,0.786293,0.082497,199000,primary sludge,ddpcr,53586
CA0038369,SVCW800476,2021-11-30,San Mateo,94065,16,4,0.786293,0.082497,199000,primary sludge,ddpcr,61643
CA0038369,SVCW800357,2021-11-30,San Mateo,94065,16,4,0.786293,0.082497,199000,primary sludge,ddpcr,86591
CA0038369,SVCW901072,2021-11-30,San Mateo,94065,16,4,0.786293,0.082497,199000,primary sludge,ddpcr,293167
CA0038369,SVCW800372,2021-11-30,San Mateo,94065,16,4,0.786293,0.082497,199000,primary sludge,ddpcr,332117
CA0037834,PA100963,2021-11-30,Santa Clara,94303,54,3,0.735864,0.080093,236000,primary sludge,ddpcr,24414
CA0037834,PA100685,2021-11-30,Santa Clara,94303,54,3,0.735864,0.080093,236000,primary sludge,ddpcr,30755
CA0037834,PA100695,2021-11-30,Santa Clara,94303,54,3,0.735864,0.080093,236000,primary sludge,ddpcr,33662
CA0049964,G600387,2021-11-30,Santa Clara,95020,54,3,0.719356,0.060772,110338,raw wastewater,ddpcr,46397
CA0049964,G600383,2021-11-30,Santa Clara,95020,54,3,0.719356,0.060772,110338,raw wastewater,ddpcr,71285
CA0037834,PA100937,2021-11-30,Santa Clara,94303,54,3,0.735864,0.080093,236000,primary sludge,ddpcr,79504
CA0049964,G600389,2021-11-30,Santa Clara,95020,54,3,0.719356,0.060772,110338,raw wastewater,ddpcr,85015
CA0037834,PA100950,2021-11-30,Santa Clara,94303,54,3,0.735864,0.080093,236000,primary sludge,ddpcr,85619
CA0049964,G600384,2021-11-30,Santa Clara,95020,54,3,0.719356,0.060772,110338,raw wastewater,ddpcr,99846
CA0049964,G500408,2021-11-30,Santa Clara,95020,54,3,0.719356,0.060772,110338,raw wastewater,ddpcr,104464
CA0037834,PA100586,2021-11-30,Santa Clara,94303,54,3,0.735864,0.080093,236000,primary sludge,ddpcr,126278
CA0049964,G600385,2021-11-30,Santa Clara,95020,54,3,0.719356,0.060772,110338,raw wastewater,ddpcr,182588
CA0037834,PA100938,2021-11-30,Santa Clara,94303,54,3,0.735864,0.080093,236000,primary sludge,ddpcr,199010
CA0049964,G600388,2021-11-30,Santa Clara,95020,54,3,0.719356,0.060772,110338,raw wastewater,ddpcr,209560
CA0037621,S500408,2021-11-30,Santa Clara,94089,54,4,0.827244,0.051613,153000,primary sludge,ddpcr,27124
CA0037621,S500380,2021-11-30,Santa Clara,94089,54,4,0.827244,0.051613,153000,primary sludge,ddpcr,37046
CA0037842,SJ200483,2021-11-30,Santa Clara,95134,54,4,0.781389,0.045385,1500000,primary sludge,ddpcr,39297
CA0037621,S500395,2021-11-30,Santa Clara,94089,54,4,0.827244,0.051613,153000,primary sludge,ddpcr,39895
CA0037621,S500412,2021-11-30,Santa Clara,94089,54,4,0.827244,0.051613,153000,primary sludge,ddpcr,41218
CA0037621,S500397,2021-11-30,Santa Clara,94089,54,4,0.827244,0.051613,153000,primary sludge,ddpcr,44463
CA0037842,SJ200505,2021-11-30,Santa Clara,95134,54,4,0.781389,0.045385,1500000,primary sludge,ddpcr,47474
CA0037621,S500419,2021-11-30,Santa Clara,94089,54,4,0.827244,0.051613,153000,primary sludge,ddpcr,47493
CA0037621,S500403,2021-11-30,Santa Clara,94089,54,4,0.827244,0.051613,153000,primary sludge,ddpcr,55048
CA0037842,SJ200487,2021-11-30,Santa Clara,95134,54,4,0.781389,0.045385,1500000,primary sludge,ddpcr,56880
CA0037842,SJ200496,2021-11-30,Santa Clara,95134,54,4,0.781389,0.045385,1500000,primary sludge,ddpcr,69476
CA0037842,SJ200551,2021-11-30,Santa Clara,95134,54,4,0.781389,0.045385,1500000,primary sludge,ddpcr,91643
CA0037842,SJ200441,2021-11-30,Santa Clara,95134,54,4,0.781389,0.045385,1500000,primary sludge,ddpcr,102129
CA0037842,SJ200456,2021-11-30,Santa Clara,95134,54,4,0.781389,0.045385,1500000,primary sludge,ddpcr,132134
CA0079103,MOD112621,2021-11-30,Stanislaus,95351,99,1,0.444769,0.090437,230000,primary sludge,ddpcr,11560
CA0079103,MOD112521,2021-11-30,Stanislaus,95351,99,1,0.444769,0.090437,230000,primary sludge,ddpcr,12181
CA0079103,MOD112921,2021-11-30,Stanislaus,95351,99,1,0.444769,0.090437,230000,primary sludge,ddpcr,13903
CA0079103,MOD112721,2021-11-30,Stanislaus,95351,99,1,0.444769,0.090437,230000,primary sludge,ddpcr,14139
CA0079103,MOD112821,2021-11-30,Stanislaus,95351,99,1,0.444769,0.090437,230000,primary sludge,ddpcr,24693
CA0079103,MOD113021,2021-11-30,Stanislaus,95351,99,1,0.444769,0.090437,230000,primary sludge,ddpcr,28459
CA0079103,MOD112421,2021-11-30,Stanislaus,95351,99,1,0.444769,0.090437,230000,primary sludge,ddpcr,110265
CAS004002,Oxnard445290.291,2021-11-30,Ventura,93033,45,1,0.620949,0.064143,220000,raw wastewater,ddpcr,139283
CA0079049,D300475,2021-11-30,Yolo,95776,32,3,0.791602,0.09297,70717,primary sludge,ddpcr,11580
CA0079049,D300474,2021-11-30,Yolo,95776,32,3,0.791602,0.09297,70717,primary sludge,ddpcr,17736
CA0079049,D300476,2021-11-30,Yolo,95776,32,3,0.791602,0.09297,70717,primary sludge,ddpcr,23039
CA0079049,D300481,2021-11-30,Yolo,95776,32,3,0.791602,0.09297,70717,primary sludge,ddpcr,51007
CA0079049,D300436,2021-11-30,Yolo,95776,32,3,0.791602,0.09297,70717,primary sludge,ddpcr,77971
CA0079049,D300422,2021-11-30,Yolo,95776,32,3,0.791602,0.09297,70717,primary sludge,ddpcr,187727
CA0079049,D300438,2021-11-30,Yolo,95776,32,3,0.791602,0.09297,70717,primary sludge,ddpcr,307081
CA0079219,MER120721,2021-12-07,Merced,95341,58,1,0.442067,0.094953,91000,primary sludge,ddpcr,58388
CA0079219,MER120521,2021-12-07,Merced,95341,58,1,0.442067,0.094953,91000,primary sludge,ddpcr,83278
CA0079219,MER120121,2021-12-07,Merced,95341,58,1,0.442067,0.094953,91000,primary sludge,ddpcr,91727
CA0079219,MER120621,2021-12-07,Merced,95341,58,1,0.442067,0.094953,91000,primary sludge,ddpcr,93977
CA0079219,MER120321,2021-12-07,Merced,95341,58,1,0.442067,0.094953,91000,primary sludge,ddpcr,113433
CA0079219,MER120221,2021-12-07,Merced,95341,58,1,0.442067,0.094953,91000,primary sludge,ddpcr,126833
CA0079219,MER120421,2021-12-07,Merced,95341,58,1,0.442067,0.094953,91000,primary sludge,ddpcr,251776
CA0077682,SAC901087,2021-12-07,Sacramento,95758,111,3,0.676513,0.051709,1480000,primary sludge,ddpcr,52537
CA0077682,SAC901091,2021-12-07,Sacramento,95758,111,3,0.676513,0.051709,1480000,primary sludge,ddpcr,71814
CA0077682,SAC901080,2021-12-07,Sacramento,95758,111,3,0.676513,0.051709,1480000,primary sludge,ddpcr,84596
CA0077682,SAC901074,2021-12-07,Sacramento,95758,111,3,0.676513,0.051709,1480000,primary sludge,ddpcr,87099
CA0077682,SAC901081,2021-12-07,Sacramento,95758,111,3,0.676513,0.051709,1480000,primary sludge,ddpcr,93507
CA0077682,SAC901094,2021-12-07,Sacramento,95758,111,3,0.676513,0.051709,1480000,primary sludge,ddpcr,99530
CA0077682,SAC901090,2021-12-07,Sacramento,95758,111,3,0.676513,0.051709,1480000,primary sludge,ddpcr,103140
CA0107409,SDPU_PtLom445360,2021-12-07,San Diego,92106,306,4,0.651005,0.060134,2200000,raw wastewater,ddpcr,21277
CA0107409,SDPU_PtLom445360,2021-12-07,San Diego,92106,306,4,0.651005,0.060134,2200000,raw wastewater,ddpcr,37836
CA0107409,SDPU_PtLom445350,2021-12-07,San Diego,92106,306,4,0.651005,0.060134,2200000,raw wastewater,ddpcr,46852
CA0107409,SDPU_PtLom445350,2021-12-07,San Diego,92106,306,4,0.651005,0.060134,2200000,raw wastewater,ddpcr,63493
CA0037681,OSP700441,2021-12-07,San Francisco,94132,35,3,0.637804,0.046221,250000,primary sludge,ddpcr,29930
CA0037681,OSP700352,2021-12-07,San Francisco,94132,35,3,0.637804,0.046221,250000,primary sludge,ddpcr,36782
CA0037681,OSP700299,2021-12-07,San Francisco,94132,35,3,0.637804,0.046221,250000,primary sludge,ddpcr,41138
CA0037681,OSP700440,2021-12-07,San Francisco,94132,35,3,0.637804,0.046221,250000,primary sludge,ddpcr,41995
CA0037681,OSP700444,2021-12-07,San Francisco,94132,35,3,0.637804,0.046221,250000,primary sludge,ddpcr,42249
CA0037681,OSP700356,2021-12-07,San Francisco,94132,35,3,0.637804,0.046221,250000,primary sludge,ddpcr,49941
CA0037681,OSP700303,2021-12-07,San Francisco,94132,35,3,0.637804,0.046221,250000,primary sludge,ddpcr,65161
CA0038369,SVCW800489,2021-12-07,San Mateo,94065,40,4,0.794559,0.081454,199000,primary sludge,ddpcr,17131
CA0038369,SVCW800477,2021-12-07,San Mateo,94065,40,4,0.794559,0.081454,199000,primary sludge,ddpcr,22376
CA0038369,SVCW800369,2021-12-07,San Mateo,94065,40,4,0.794559,0.081454,199000,primary sludge,ddpcr,52445
CA0038369,SVCW800564,2021-12-07,San Mateo,94065,40,4,0.794559,0.081454,199000,primary sludge,ddpcr,57284
CA0038369,SVCW800358,2021-12-07,San Mateo,94065,40,4,0.794559,0.081454,199000,primary sludge,ddpcr,60969
CA0038369,SVCW800367,2021-12-07,San Mateo,94065,40,4,0.794559,0.081454,199000,primary sludge,ddpcr,71559
CA0038369,SVCW800517,2021-12-07,San Mateo,94065,40,4,0.794559,0.081454,199000,primary sludge,ddpcr,266402
CA0037834,PA100939,2021-12-07,Santa Clara,94303,116,3,0.742973,0.076839,236000,primary sludge,ddpcr,18803
CA0037834,PA100968,2021-12-07,Santa Clara,94303,116,3,0.742973,0.076839,236000,primary sludge,ddpcr,19033
CA0037834,PA100942,2021-12-07,Santa Clara,94303,116,3,0.742973,0.076839,236000,primary sludge,ddpcr,20353
CA0037834,PA100962,2021-12-07,Santa Clara,94303,116,3,0.742973,0.076839,236000,primary sludge,ddpcr,20703
CA0037834,PA100969,2021-12-07,Santa Clara,94303,116,3,0.742973,0.076839,236000,primary sludge,ddpcr,24000
CA0037834,PA100971,2021-12-07,Santa Clara,94303,116,3,0.742973,0.076839,236000,primary sludge,ddpcr,24063
CA0037834,PA100967,2021-12-07,Santa Clara,94303,116,3,0.742973,0.076839,236000,primary sludge,ddpcr,30062
CA0049964,G600394,2021-12-07,Santa Clara,95020,116,3,0.725957,0.058705,110338,raw wastewater,ddpcr,62132
CA0049964,G600390,2021-12-07,Santa Clara,95020,116,3,0.725957,0.058705,110338,raw wastewater,ddpcr,65729
CA0049964,G600391,2021-12-07,Santa Clara,95020,116,3,0.725957,0.058705,110338,raw wastewater,ddpcr,71186
CA0049964,G600393,2021-12-07,Santa Clara,95020,116,3,0.725957,0.058705,110338,raw wastewater,ddpcr,109251
CA0049964,G600396,2021-12-07,Santa Clara,95020,116,3,0.725957,0.058705,110338,raw wastewater,ddpcr,120817
CA0049964,G600392,2021-12-07,Santa Clara,95020,116,3,0.725957,0.058705,110338,raw wastewater,ddpcr,315854
CA0049964,G600395,2021-12-07,Santa Clara,95020,116,3,0.725957,0.058705,110338,raw wastewater,ddpcr,513851
CA0037621,S500416,2021-12-07,Santa Clara,94089,116,4,0.831745,0.052661,153000,primary sludge,ddpcr,28231
CA0037621,S500391,2021-12-07,Santa Clara,94089,116,4,0.831745,0.052661,153000,primary sludge,ddpcr,32538
CA0037621,S500331,2021-12-07,Santa Clara,94089,116,4,0.831745,0.052661,153000,primary sludge,ddpcr,34211
CA0037842,SJ200563,2021-12-07,Santa Clara,95134,116,4,0.784081,0.047361,1500000,primary sludge,ddpcr,40729
CA0037842,SJ200507,2021-12-07,Santa Clara,95134,116,4,0.784081,0.047361,1500000,primary sludge,ddpcr,44569
CA0037621,S500389,2021-12-07,Santa Clara,94089,116,4,0.831745,0.052661,153000,primary sludge,ddpcr,45345
CA0037621,S500401,2021-12-07,Santa Clara,94089,116,4,0.831745,0.052661,153000,primary sludge,ddpcr,46448
CA0037621,S500387,2021-12-07,Santa Clara,94089,116,4,0.831745,0.052661,153000,primary sludge,ddpcr,52621
CA0037842,SJ200467,2021-12-07,Santa Clara,95134,116,4,0.784081,0.047361,1500000,primary sludge,ddpcr,58055
CA0037842,SJ200560,2021-12-07,Santa Clara,95134,116,4,0.784081,0.047361,1500000,primary sludge,ddpcr,61798
CA0037842,SJ200558,2021-12-07,Santa Clara,95134,116,4,0.784081,0.047361,1500000,primary sludge,ddpcr,62688
CA0037621,S500405,2021-12-07,Santa Clara,94089,116,4,0.831745,0.052661,153000,primary sludge,ddpcr,65141
CA0037842,SJ200522,2021-12-07,Santa Clara,95134,116,4,0.784081,0.047361,1500000,primary sludge,ddpcr,94207
CA0037842,SJ200499,2021-12-07,Santa Clara,95134,116,4,0.784081,0.047361,1500000,primary sludge,ddpcr,128415
CA0079103,MOD120121,2021-12-07,Stanislaus,95351,109,1,0.449157,0.091488,230000,primary sludge,ddpcr,3313
CA0079103,MOD120221,2021-12-07,Stanislaus,95351,109,1,0.449157,0.091488,230000,primary sludge,ddpcr,50303
CA0079103,MOD120721,2021-12-07,Stanislaus,95351,109,1,0.449157,0.091488,230000,primary sludge,ddpcr,57782
CA0079103,MOD120321,2021-12-07,Stanislaus,95351,109,1,0.449157,0.091488,230000,primary sludge,ddpcr,62603
CA0079103,MOD120521,2021-12-07,Stanislaus,95351,109,1,0.449157,0.091488,230000,primary sludge,ddpcr,64469
CA0079103,MOD120621,2021-12-07,Stanislaus,95351,109,1,0.449157,0.091488,230000,primary sludge,ddpcr,68735
CAS004002,Oxnard445310.291,2021-12-07,Ventura,93033,56,1,0.624798,0.064025,220000,raw wastewater,ddpcr,244030
CAS004002,Oxnard445370.291,2021-12-07,Ventura,93033,56,1,0.624798,0.064025,220000,raw wastewater,ddpcr,257048
CA0079049,D300471,2021-12-07,Yolo,95776,16,3,0.797499,0.090711,70717,primary sludge,ddpcr,18207
CA0079049,D300472,2021-12-07,Yolo,95776,16,3,0.797499,0.090711,70717,primary sludge,ddpcr,28931
CA0079049,D300484,2021-12-07,Yolo,95776,16,3,0.797499,0.090711,70717,primary sludge,ddpcr,30394
CA0079049,D300493,2021-12-07,Yolo,95776,16,3,0.797499,0.090711,70717,primary sludge,ddpcr,35037
CA0079049,D300470,2021-12-07,Yolo,95776,16,3,0.797499,0.090711,70717,primary sludge,ddpcr,38257
CA0079049,D300469,2021-12-07,Yolo,95776,16,3,0.797499,0.090711,70717,primary sludge,ddpcr,56471
CA0079049,D300479,2021-12-07,Yolo,95776,16,3,0.797499,0.090711,70717,primary sludge,ddpcr,124414
CA0079219,MER121021,2021-12-14,Merced,95341,40,1,0.447597,0.095074,91000,primary sludge,ddpcr,47570
CA0079219,MER121221,2021-12-14,Merced,95341,40,1,0.447597,0.095074,91000,primary sludge,ddpcr,53215
CA0079219,MER121321,2021-12-14,Merced,95341,40,1,0.447597,0.095074,91000,primary sludge,ddpcr,56448
CA0079219,MER120921,2021-12-14,Merced,95341,40,1,0.447597,0.095074,91000,primary sludge,ddpcr,64265
CA0079219,MER121421,2021-12-14,Merced,95341,40,1,0.447597,0.095074,91000,primary sludge,ddpcr,65146
CA0079219,MER121121,2021-12-14,Merced,95341,40,1,0.447597,0.095074,91000,primary sludge,ddpcr,131424
CA0079219,MER120821,2021-12-14,Merced,95341,40,1,0.447597,0.095074,91000,primary sludge,ddpcr,139182
